Name,No,Date(UTC),Date(Ko),no_month,Year,Month,YM,Date,Day,Day_num,Time,Minute,Second,URL,Tags,Image,Link,Reply,Retweet,Favorite,Lang,Retweeted,Page
wonsoonpark,1,2017-06-01 15:31,2017-06-02,1 ,2017 ,6 ,201706 ,2 ,금,6 ,12 ,31 ,11 ,1 ,0 ,0 ,1 ,0 ,0 ,910,ko,702,https://twitter.com/wonsoonpark/status/870301707925831684
wonsoonpark,2,2017-06-01 21:58,2017-06-02,,2017 ,6 ,201706 ,2 ,금,6 ,6 ,58 ,13 ,1 ,0 ,0 ,1 ,0 ,0 ,2100,ko,1934,https://twitter.com/wonsoonpark/status/870399108430745600
wonsoonpark,3,2017-06-05 9:41,2017-06-05,,2017 ,6 ,201706 ,5 ,월,2 ,18 ,41 ,47 ,0 ,0 ,1 ,0 ,0 ,0 ,386,ko,797,https://twitter.com/wonsoonpark/status/871663332385628162
wonsoonpark,4,2017-06-07 5:39,2017-06-07,,2017 ,6 ,201706 ,7 ,수,4 ,14 ,39 ,45 ,1 ,0 ,0 ,1 ,0 ,0 ,708,ko,689,https://twitter.com/wonsoonpark/status/872327195905204224
wonsoonpark,5,2017-06-07 23:29,2017-06-08,,2017 ,6 ,201706 ,8 ,목,5 ,8 ,29 ,59 ,0 ,0 ,1 ,0 ,0 ,0 ,515,ko,284,https://twitter.com/wonsoonpark/status/872596528644317188
wonsoonpark,6,2017-06-16 9:12,2017-06-16,,2017 ,6 ,201706 ,16 ,금,6 ,18 ,12 ,23 ,0 ,0 ,0 ,1 ,0 ,0 ,177,ko,83,https://twitter.com/wonsoonpark/status/875642197403615235
wonsoonpark,7,2017-06-16 10:11,2017-06-16,,2017 ,6 ,201706 ,16 ,금,6 ,19 ,11 ,51 ,0 ,0 ,0 ,1 ,0 ,0 ,179,ko,81,https://twitter.com/wonsoonpark/status/875657164823568385
wonsoonpark,8,2017-06-17 5:06,2017-06-17,,2017 ,6 ,201706 ,17 ,토,7 ,14 ,6 ,51 ,0 ,0 ,0 ,1 ,0 ,0 ,122,ko,56,https://twitter.com/wonsoonpark/status/875942794665148418
wonsoonpark,9,2017-06-17 6:01,2017-06-17,,2017 ,6 ,201706 ,17 ,토,7 ,15 ,1 ,51 ,0 ,0 ,0 ,1 ,0 ,0 ,107,ko,74,https://twitter.com/wonsoonpark/status/875956636149403650
wonsoonpark,10,2017-06-17 7:01,2017-06-17,,2017 ,6 ,201706 ,17 ,토,7 ,16 ,1 ,50 ,0 ,0 ,0 ,1 ,0 ,0 ,105,ko,53,https://twitter.com/wonsoonpark/status/875971731994755072
wonsoonpark,11,2017-06-17 8:06,2017-06-17,,2017 ,6 ,201706 ,17 ,토,7 ,17 ,6 ,51 ,0 ,0 ,0 ,1 ,0 ,0 ,105,ko,41,https://twitter.com/wonsoonpark/status/875988096604557312
wonsoonpark,12,2017-06-19 13:25,2017-06-19,,2017 ,6 ,201706 ,19 ,월,2 ,22 ,25 ,19 ,0 ,1 ,1 ,0 ,0 ,0 ,1187,ko,453,https://twitter.com/wonsoonpark/status/876793013124583424
wonsoonpark,13,2017-06-22 6:20,2017-06-22,,2017 ,6 ,201706 ,22 ,목,5 ,15 ,20 ,49 ,1 ,0 ,0 ,1 ,0 ,0 ,787,ko,487,https://twitter.com/wonsoonpark/status/877773351854383104
wonsoonpark,14,2017-06-23 7:36,2017-06-23,,2017 ,6 ,201706 ,23 ,금,6 ,16 ,36 ,52 ,0 ,0 ,0 ,1 ,0 ,0 ,200,ko,104,https://twitter.com/wonsoonpark/status/878154877762912256
wonsoonpark,15,2017-06-23 8:16,2017-06-23,,2017 ,6 ,201706 ,23 ,금,6 ,17 ,16 ,52 ,0 ,0 ,0 ,1 ,0 ,0 ,130,ko,50,https://twitter.com/wonsoonpark/status/878164941823328257
wonsoonpark,16,2017-06-23 9:11,2017-06-23,,2017 ,6 ,201706 ,23 ,금,6 ,18 ,11 ,51 ,0 ,0 ,0 ,1 ,0 ,0 ,161,ko,61,https://twitter.com/wonsoonpark/status/878178778542780416
wonsoonpark,17,2017-06-29 7:11,2017-06-29,,2017 ,6 ,201706 ,29 ,목,5 ,16 ,11 ,29 ,0 ,0 ,0 ,1 ,0 ,0 ,201,ko,102,https://twitter.com/wonsoonpark/status/880322816502972416
wonsoonpark,18,2017-06-29 9:11,2017-06-29,,2017 ,6 ,201706 ,29 ,목,5 ,18 ,11 ,34 ,0 ,0 ,0 ,1 ,0 ,0 ,152,ko,68,https://twitter.com/wonsoonpark/status/880353035393814528
wonsoonpark,19,2017-07-05 8:21,2017-07-05,19 ,2017 ,7 ,201707 ,5 ,수,4 ,17 ,21 ,36 ,0 ,0 ,0 ,1 ,0 ,0 ,176,ko,96,https://twitter.com/wonsoonpark/status/882514788898570240
wonsoonpark,20,2017-07-05 9:11,2017-07-05,,2017 ,7 ,201707 ,5 ,수,4 ,18 ,11 ,36 ,0 ,0 ,0 ,1 ,0 ,0 ,108,ko,53,https://twitter.com/wonsoonpark/status/882527369117917185
wonsoonpark,21,2017-07-05 10:06,2017-07-05,,2017 ,7 ,201707 ,5 ,수,4 ,19 ,6 ,35 ,0 ,0 ,0 ,1 ,0 ,0 ,155,ko,60,https://twitter.com/wonsoonpark/status/882541207636787200
wonsoonpark,22,2017-07-05 23:45,2017-07-06,,2017 ,7 ,201707 ,6 ,목,5 ,8 ,45 ,33 ,1 ,0 ,0 ,1 ,0 ,0 ,1164,ko,1143,https://twitter.com/wonsoonpark/status/882747307107557376
wonsoonpark,23,2017-07-06 6:21,2017-07-06,,2017 ,7 ,201707 ,6 ,목,5 ,15 ,21 ,36 ,0 ,0 ,0 ,1 ,0 ,0 ,130,ko,72,https://twitter.com/wonsoonpark/status/882846976785620992
wonsoonpark,24,2017-07-06 7:11,2017-07-06,,2017 ,7 ,201707 ,6 ,목,5 ,16 ,11 ,36 ,0 ,0 ,0 ,1 ,0 ,0 ,130,ko,53,https://twitter.com/wonsoonpark/status/882859559303364608
wonsoonpark,25,2017-07-06 9:11,2017-07-06,,2017 ,7 ,201707 ,6 ,목,5 ,18 ,11 ,35 ,0 ,0 ,0 ,1 ,0 ,0 ,146,ko,68,https://twitter.com/wonsoonpark/status/882889753254780928
wonsoonpark,26,2017-07-07 8:04,2017-07-07,,2017 ,7 ,201707 ,7 ,금,6 ,17 ,4 ,55 ,1 ,0 ,0 ,1 ,0 ,0 ,333,ko,219,https://twitter.com/wonsoonpark/status/883235363619127296
wonsoonpark,27,2017-07-07 8:09,2017-07-07,,2017 ,7 ,201707 ,7 ,금,6 ,17 ,9 ,25 ,1 ,0 ,0 ,1 ,0 ,0 ,455,ko,344,https://twitter.com/wonsoonpark/status/883236499063324672
wonsoonpark,28,2017-07-09 2:22,2017-07-09,,2017 ,7 ,201707 ,9 ,일,1 ,11 ,22 ,32 ,0 ,0 ,1 ,0 ,0 ,0 ,1368,ko,506,https://twitter.com/wonsoonpark/status/883873978162401280
wonsoonpark,29,2017-07-12 2:39,2017-07-12,,2017 ,7 ,201707 ,12 ,수,4 ,11 ,39 ,51 ,0 ,0 ,1 ,0 ,0 ,0 ,509,ko,214,https://twitter.com/wonsoonpark/status/884965497380503553
wonsoonpark,30,2017-07-12 2:49,2017-07-12,,2017 ,7 ,201707 ,12 ,수,4 ,11 ,49 ,20 ,0 ,0 ,0 ,1 ,1 ,0 ,126,ko,28,https://twitter.com/wonsoonpark/status/884967886392918016
wonsoonpark,31,2017-07-13 6:11,2017-07-13,,2017 ,7 ,201707 ,13 ,목,5 ,15 ,11 ,35 ,0 ,0 ,0 ,1 ,0 ,0 ,131,ko,62,https://twitter.com/wonsoonpark/status/885381170564702208
wonsoonpark,32,2017-07-13 7:16,2017-07-13,,2017 ,7 ,201707 ,13 ,목,5 ,16 ,16 ,35 ,0 ,0 ,0 ,1 ,0 ,0 ,150,ko,73,https://twitter.com/wonsoonpark/status/885397529654837248
wonsoonpark,33,2017-07-13 8:06,2017-07-13,,2017 ,7 ,201707 ,13 ,목,5 ,17 ,6 ,38 ,0 ,0 ,0 ,1 ,0 ,0 ,162,ko,67,https://twitter.com/wonsoonpark/status/885410122951827457
wonsoonpark,34,2017-07-17 2:27,2017-07-17,,2017 ,7 ,201707 ,17 ,월,2 ,11 ,27 ,14 ,1 ,0 ,0 ,1 ,0 ,0 ,648,ko,506,https://twitter.com/wonsoonpark/status/886774265332121601
wonsoonpark,35,2017-07-23 5:46,2017-07-23,,2017 ,7 ,201707 ,23 ,일,1 ,14 ,46 ,15 ,0 ,0 ,1 ,0 ,0 ,0 ,391,ko,227,https://twitter.com/wonsoonpark/status/888998673270456320
wonsoonpark,36,2017-07-26 0:46,2017-07-26,,2017 ,7 ,201707 ,26 ,수,4 ,9 ,46 ,36 ,1 ,0 ,0 ,1 ,0 ,0 ,206,ko,133,https://twitter.com/wonsoonpark/status/890010426842398720
wonsoonpark,37,2017-07-26 3:02,2017-07-26,,2017 ,7 ,201707 ,26 ,수,4 ,24 ,2 ,56 ,1 ,0 ,0 ,1 ,0 ,0 ,630,ko,406,https://twitter.com/wonsoonpark/status/890044739671670784
wonsoonpark,38,2017-08-07 14:29,2017-08-07,38 ,2017 ,8 ,201708 ,7 ,월,2 ,23 ,29 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,150,ja,76,https://twitter.com/wonsoonpark/status/894566073604886528
wonsoonpark,39,2017-08-14 6:56,2017-08-14,,2017 ,8 ,201708 ,14 ,월,2 ,15 ,56 ,46 ,0 ,0 ,1 ,0 ,0 ,0 ,315,ko,274,https://twitter.com/wonsoonpark/status/896988952460091392
wonsoonpark,40,2017-08-14 11:26,2017-08-14,,2017 ,8 ,201708 ,14 ,월,2 ,20 ,26 ,26 ,1 ,0 ,0 ,1 ,0 ,0 ,469,ko,285,https://twitter.com/wonsoonpark/status/897056816751718401
wonsoonpark,41,2017-08-29 1:57,2017-08-29,,2017 ,8 ,201708 ,29 ,화,3 ,10 ,57 ,23 ,1 ,0 ,0 ,1 ,0 ,0 ,942,ko,1074,https://twitter.com/wonsoonpark/status/902349430971449344
wonsoonpark,42,2017-08-30 9:08,2017-08-30,,2017 ,8 ,201708 ,30 ,수,4 ,18 ,8 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,1476,ko,1181,https://twitter.com/wonsoonpark/status/902820218883280896
wonsoonpark,43,2017-09-01 22:22,2017-09-02,43 ,2017 ,9 ,201709 ,2 ,토,7 ,7 ,22 ,41 ,1 ,0 ,0 ,1 ,0 ,0 ,288,ko,206,https://twitter.com/wonsoonpark/status/903744951501991936
wonsoonpark,44,2017-09-05 9:25,2017-09-05,,2017 ,9 ,201709 ,5 ,화,3 ,18 ,25 ,13 ,1 ,0 ,1 ,0 ,0 ,0 ,241,ko,156,https://twitter.com/wonsoonpark/status/904998845423030273
wonsoonpark,45,2017-09-05 9:55,2017-09-05,,2017 ,9 ,201709 ,5 ,화,3 ,18 ,55 ,45 ,0 ,0 ,0 ,1 ,0 ,0 ,785,ko,613,https://twitter.com/wonsoonpark/status/905006528163221504
wonsoonpark,46,2017-09-06 14:30,2017-09-06,,2017 ,9 ,201709 ,6 ,수,4 ,23 ,30 ,6 ,0 ,0 ,1 ,0 ,0 ,0 ,3321,ko,2563,https://twitter.com/wonsoonpark/status/905437959918202881
wonsoonpark,47,2017-09-10 3:26,2017-09-10,,2017 ,9 ,201709 ,10 ,일,1 ,24 ,26 ,55 ,1 ,0 ,0 ,1 ,0 ,0 ,604,ko,376,https://twitter.com/wonsoonpark/status/906720617793064960
wonsoonpark,48,2017-09-10 15:46,2017-09-11,,2017 ,9 ,201709 ,11 ,월,2 ,12 ,46 ,52 ,0 ,0 ,1 ,0 ,0 ,0 ,723,ko,323,https://twitter.com/wonsoonpark/status/906906829208162304
wonsoonpark,49,2017-09-16 7:07,2017-09-16,,2017 ,9 ,201709 ,16 ,토,7 ,16 ,7 ,30 ,0 ,0 ,1 ,0 ,0 ,0 ,393,ko,198,https://twitter.com/wonsoonpark/status/908950456503738368
wonsoonpark,50,2017-09-17 2:48,2017-09-17,,2017 ,9 ,201709 ,17 ,일,1 ,11 ,48 ,57 ,0 ,0 ,1 ,0 ,0 ,0 ,1195,ko,452,https://twitter.com/wonsoonpark/status/909247776122220544
wonsoonpark,51,2017-09-19 14:06,2017-09-19,,2017 ,9 ,201709 ,19 ,화,3 ,23 ,6 ,17 ,1 ,0 ,0 ,1 ,0 ,0 ,2247,ko,2391,https://twitter.com/wonsoonpark/status/910143009789952000
wonsoonpark,52,2017-09-29 9:33,2017-09-29,,2017 ,9 ,201709 ,29 ,금,6 ,18 ,33 ,36 ,0 ,0 ,1 ,0 ,0 ,0 ,896,ko,530,https://twitter.com/wonsoonpark/status/913698265438154753
wonsoonpark,53,2017-09-30 14:03,2017-09-30,,2017 ,9 ,201709 ,30 ,토,7 ,23 ,3 ,24 ,1 ,0 ,0 ,1 ,0 ,0 ,1321,ko,1430,https://twitter.com/wonsoonpark/status/914128550080389120
wonsoonpark,54,2017-10-04 7:14,2017-10-04,54 ,2017 ,10 ,201710 ,4 ,수,4 ,16 ,14 ,47 ,0 ,0 ,1 ,0 ,0 ,0 ,2069,ko,1035,https://twitter.com/wonsoonpark/status/915475269120487424
wonsoonpark,55,2017-10-14 9:44,2017-10-14,,2017 ,10 ,201710 ,14 ,토,7 ,18 ,44 ,57 ,0 ,0 ,1 ,0 ,0 ,0 ,1178,ko,585,https://twitter.com/wonsoonpark/status/919136937163628544
wonsoonpark,56,2017-10-15 10:25,2017-10-15,,2017 ,10 ,201710 ,15 ,일,1 ,19 ,25 ,50 ,0 ,0 ,1 ,0 ,0 ,0 ,1317,ko,739,https://twitter.com/wonsoonpark/status/919509612885262336
wonsoonpark,57,2017-10-19 22:07,2017-10-20,,2017 ,10 ,201710 ,20 ,금,6 ,7 ,7 ,14 ,0 ,0 ,1 ,0 ,0 ,0 ,5244,ko,5073,https://twitter.com/wonsoonpark/status/921135678770921472
wonsoonpark,58,2017-10-20 12:11,2017-10-20,,2017 ,10 ,201710 ,20 ,금,6 ,21 ,11 ,54 ,1 ,0 ,0 ,1 ,0 ,0 ,651,ko,401,https://twitter.com/wonsoonpark/status/921348244797505536
wonsoonpark,59,2017-10-21 0:37,2017-10-21,,2017 ,10 ,201710 ,21 ,토,7 ,9 ,37 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,439,ko,262,https://twitter.com/wonsoonpark/status/921535800898076673
wonsoonpark,60,2017-10-24 5:35,2017-10-24,,2017 ,10 ,201710 ,24 ,화,3 ,14 ,35 ,58 ,1 ,0 ,0 ,1 ,0 ,0 ,295,ko,150,https://twitter.com/wonsoonpark/status/922698157330276352
wonsoonpark,61,2017-10-27 22:54,2017-10-28,,2017 ,10 ,201710 ,28 ,토,7 ,7 ,54 ,30 ,1 ,0 ,0 ,1 ,0 ,0 ,666,ko,618,https://twitter.com/wonsoonpark/status/924046678960717824
wonsoonpark,62,2017-10-28 11:22,2017-10-28,,2017 ,10 ,201710 ,28 ,토,7 ,20 ,22 ,30 ,0 ,0 ,1 ,0 ,0 ,0 ,1658,ko,987,https://twitter.com/wonsoonpark/status/924234916010737664
wonsoonpark,63,2017-10-31 4:10,2017-10-31,,2017 ,10 ,201710 ,31 ,화,3 ,13 ,10 ,33 ,1 ,0 ,0 ,1 ,0 ,0 ,542,ko,365,https://twitter.com/wonsoonpark/status/925213377919533056
wonsoonpark,64,2017-11-01 8:20,2017-11-01,64 ,2017 ,11 ,201711 ,1 ,수,4 ,17 ,20 ,38 ,0 ,0 ,0 ,1 ,0 ,0 ,886,ko,658,https://twitter.com/wonsoonpark/status/925638702662959104
wonsoonpark,65,2017-11-02 9:43,2017-11-02,,2017 ,11 ,201711 ,2 ,목,5 ,18 ,43 ,11 ,1 ,0 ,1 ,0 ,0 ,0 ,614,ko,499,https://twitter.com/wonsoonpark/status/926021863846768640
wonsoonpark,66,2017-11-03 10:09,2017-11-03,,2017 ,11 ,201711 ,3 ,금,6 ,19 ,9 ,7 ,1 ,0 ,1 ,0 ,0 ,0 ,620,ko,401,https://twitter.com/wonsoonpark/status/926390776203952133
wonsoonpark,67,2017-11-13 9:31,2017-11-13,,2017 ,11 ,201711 ,13 ,월,2 ,18 ,31 ,19 ,0 ,0 ,1 ,0 ,0 ,0 ,494,ko,336,https://twitter.com/wonsoonpark/status/930005144497991682
wonsoonpark,68,2017-11-15 2:18,2017-11-15,,2017 ,11 ,201711 ,15 ,수,4 ,11 ,18 ,55 ,1 ,0 ,0 ,1 ,0 ,0 ,392,ko,297,https://twitter.com/wonsoonpark/status/930621102497206272
wonsoonpark,69,2017-11-17 4:42,2017-11-17,,2017 ,11 ,201711 ,17 ,금,6 ,13 ,42 ,12 ,1 ,0 ,0 ,1 ,0 ,0 ,1503,ko,1127,https://twitter.com/wonsoonpark/status/931381934357229568
wonsoonpark,70,2017-11-18 23:03,2017-11-19,,2017 ,11 ,201711 ,19 ,일,1 ,8 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,754,ko,679,https://twitter.com/wonsoonpark/status/932021353284112384
wonsoonpark,71,2017-11-19 12:58,2017-11-19,,2017 ,11 ,201711 ,19 ,일,1 ,21 ,58 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,1258,ko,1002,https://twitter.com/wonsoonpark/status/932231509725003776
wonsoonpark,72,2017-11-22 8:27,2017-11-22,,2017 ,11 ,201711 ,22 ,수,4 ,17 ,27 ,13 ,0 ,1 ,1 ,0 ,0 ,0 ,984,ko,1037,https://twitter.com/wonsoonpark/status/933250500903845889
wonsoonpark,73,2017-11-23 3:16,2017-11-23,,2017 ,11 ,201711 ,23 ,목,5 ,24 ,16 ,46 ,1 ,0 ,0 ,1 ,0 ,0 ,481,ko,570,https://twitter.com/wonsoonpark/status/933534761640792064
wonsoonpark,74,2017-11-23 22:31,2017-11-24,,2017 ,11 ,201711 ,24 ,금,6 ,7 ,31 ,6 ,0 ,0 ,1 ,0 ,0 ,0 ,589,ko,616,https://twitter.com/wonsoonpark/status/933825262919213056
wonsoonpark,75,2017-11-26 5:14,2017-11-26,,2017 ,11 ,201711 ,26 ,일,1 ,14 ,14 ,49 ,0 ,0 ,1 ,0 ,0 ,0 ,726,ko,931,https://twitter.com/wonsoonpark/status/934651635011223552
wonsoonpark,76,2017-11-27 5:54,2017-11-27,,2017 ,11 ,201711 ,27 ,월,2 ,14 ,54 ,12 ,0 ,0 ,1 ,0 ,0 ,0 ,664,ko,914,https://twitter.com/wonsoonpark/status/935023934881144832
wonsoonpark,77,2017-11-28 7:31,2017-11-28,,2017 ,11 ,201711 ,28 ,화,3 ,16 ,31 ,37 ,0 ,0 ,1 ,0 ,0 ,0 ,1144,ko,1547,https://twitter.com/wonsoonpark/status/935410837983862784
wonsoonpark,78,2017-11-30 13:19,2017-11-30,,2017 ,11 ,201711 ,30 ,목,5 ,22 ,19 ,59 ,1 ,0 ,0 ,1 ,0 ,0 ,595,ko,923,https://twitter.com/wonsoonpark/status/936223280981188609
wonsoonpark,79,2017-12-02 3:17,2017-12-02,79 ,2017 ,12 ,201712 ,2 ,토,7 ,24 ,17 ,40 ,0 ,0 ,1 ,0 ,0 ,0 ,652,ko,769,https://twitter.com/wonsoonpark/status/936796479468879873
wonsoonpark,80,2017-12-04 0:37,2017-12-04,,2017 ,12 ,201712 ,4 ,월,2 ,9 ,37 ,20 ,0 ,0 ,1 ,0 ,0 ,0 ,403,ko,725,https://twitter.com/wonsoonpark/status/937480906675073024
wonsoonpark,81,2017-12-05 8:38,2017-12-05,,2017 ,12 ,201712 ,5 ,화,3 ,17 ,38 ,33 ,1 ,0 ,0 ,1 ,0 ,0 ,314,ko,605,https://twitter.com/wonsoonpark/status/937964395279163392
wonsoonpark,82,2017-12-06 7:16,2017-12-06,,2017 ,12 ,201712 ,6 ,수,4 ,16 ,16 ,3 ,1 ,1 ,1 ,0 ,0 ,0 ,35894,ko,19355,https://twitter.com/wonsoonpark/status/938306024452317184
wonsoonpark,83,2017-12-10 6:34,2017-12-10,,2017 ,12 ,201712 ,10 ,일,1 ,15 ,34 ,27 ,0 ,0 ,1 ,0 ,0 ,0 ,570,ko,633,https://twitter.com/wonsoonpark/status/939745103874179072
wonsoonpark,84,2017-12-11 1:25,2017-12-11,,2017 ,12 ,201712 ,11 ,월,2 ,10 ,25 ,6 ,0 ,1 ,1 ,0 ,0 ,0 ,334,ko,467,https://twitter.com/wonsoonpark/status/940029641774866433
wonsoonpark,85,2017-12-11 10:56,2017-12-11,,2017 ,12 ,201712 ,11 ,월,2 ,19 ,56 ,38 ,0 ,0 ,0 ,1 ,0 ,0 ,327,ko,473,https://twitter.com/wonsoonpark/status/940173473388806144
wonsoonpark,86,2017-12-11 13:54,2017-12-11,,2017 ,12 ,201712 ,11 ,월,2 ,22 ,54 ,18 ,1 ,0 ,0 ,1 ,0 ,0 ,755,ko,774,https://twitter.com/wonsoonpark/status/940218184635883520
wonsoonpark,87,2017-12-11 23:11,2017-12-12,,2017 ,12 ,201712 ,12 ,화,3 ,8 ,11 ,39 ,0 ,0 ,0 ,1 ,0 ,0 ,372,ko,553,https://twitter.com/wonsoonpark/status/940358446364344323
wonsoonpark,88,2017-12-13 7:12,2017-12-13,,2017 ,12 ,201712 ,13 ,수,4 ,16 ,12 ,54 ,1 ,1 ,1 ,0 ,0 ,0 ,161077,ko,53415,https://twitter.com/wonsoonpark/status/940841945227845632
wonsoonpark,89,2017-12-18 15:07,2017-12-19,,2017 ,12 ,201712 ,19 ,화,3 ,12 ,7 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,880,ko,858,https://twitter.com/wonsoonpark/status/942773222474358787
wonsoonpark,90,2017-12-20 7:25,2017-12-20,,2017 ,12 ,201712 ,20 ,수,4 ,16 ,25 ,47 ,0 ,0 ,1 ,0 ,0 ,0 ,205,ko,188,https://twitter.com/wonsoonpark/status/943381903415042048
wonsoonpark,91,2017-12-20 9:04,2017-12-20,,2017 ,12 ,201712 ,20 ,수,4 ,18 ,4 ,57 ,0 ,1 ,1 ,0 ,0 ,0 ,172,ko,157,https://twitter.com/wonsoonpark/status/943406858500415488
wonsoonpark,92,2017-12-20 9:04,2017-12-20,,2017 ,12 ,201712 ,20 ,수,4 ,18 ,4 ,59 ,1 ,0 ,0 ,1 ,1 ,0 ,96,ko,128,https://twitter.com/wonsoonpark/status/943406865618055168
wonsoonpark,93,2017-12-21 23:19,2017-12-22,,2017 ,12 ,201712 ,22 ,금,6 ,8 ,19 ,56 ,0 ,0 ,1 ,0 ,0 ,0 ,787,ko,1026,https://twitter.com/wonsoonpark/status/943984411027972096
wonsoonpark,94,2017-12-24 17:32,2017-12-25,,2017 ,12 ,201712 ,25 ,월,2 ,2 ,32 ,44 ,0 ,0 ,1 ,0 ,0 ,0 ,547,ko,290,https://twitter.com/wonsoonpark/status/944984197906571264
wonsoonpark,95,2017-12-25 9:55,2017-12-25,,2017 ,12 ,201712 ,25 ,월,2 ,18 ,55 ,18 ,1 ,0 ,0 ,1 ,0 ,0 ,516,ko,276,https://twitter.com/wonsoonpark/status/945231469538000896
wonsoonpark,96,2017-12-26 14:34,2017-12-26,,2017 ,12 ,201712 ,26 ,화,3 ,23 ,34 ,30 ,1 ,1 ,0 ,1 ,0 ,0 ,296,ko,130,https://twitter.com/wonsoonpark/status/945664118127603712
wonsoonpark,97,2018-01-01 1:46,2018-01-01,97 ,2018 ,1 ,201801 ,1 ,월,2 ,10 ,46 ,38 ,1 ,0 ,0 ,1 ,0 ,0 ,975,ko,612,https://twitter.com/wonsoonpark/status/947645208837046272
wonsoonpark,98,2018-01-03 21:11,2018-01-04,,2018 ,1 ,201801 ,4 ,목,5 ,6 ,11 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,1098,ko,782,https://twitter.com/wonsoonpark/status/948663030409146368
wonsoonpark,99,2018-01-04 5:59,2018-01-04,,2018 ,1 ,201801 ,4 ,목,5 ,14 ,59 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,226,ko,87,https://twitter.com/wonsoonpark/status/948795890168356864
